Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-13 11:19:00-04:00,66.37000274658203,66.37000274658203,66.37000274658203,66.37000274658203,66.37000274658203,0
2023-03-13 11:23:00-04:00,66.5,66.5,66.43499755859375,66.46749877929688,66.46749877929688,1802
2023-03-13 11:24:00-04:00,66.30000305175781,66.5,66.30000305175781,66.5,66.5,1755
2023-03-13 11:26:00-04:00,66.52999877929688,66.52999877929688,66.52999877929688,66.52999877929688,66.52999877929688,100
2023-03-13 11:27:00-04:00,66.52999877929688,66.52999877929688,66.52999877929688,66.52999877929688,66.52999877929688,210
2023-03-13 11:28:00-04:00,66.52999877929688,66.72000122070312,66.52999877929688,66.72000122070312,66.72000122070312,1218
2023-03-13 11:31:00-04:00,66.5,66.5,66.48999786376953,66.48999786376953,66.48999786376953,334
2023-03-13 11:34:00-04:00,66.31999969482422,66.5,66.31999969482422,66.49040222167969,66.49040222167969,1285
2023-03-13 11:35:00-04:00,66.23999786376953,66.4000015258789,65.94999694824219,65.94999694824219,65.94999694824219,4709
2023-03-13 11:36:00-04:00,65.69999694824219,65.69999694824219,65.69999694824219,65.69999694824219,65.69999694824219,377
2023-03-13 11:38:00-04:00,65.51000213623047,65.51000213623047,65.41000366210938,65.41000366210938,65.41000366210938,1282
2023-03-13 11:49:00-04:00,65.9800033569336,65.9800033569336,65.9800033569336,65.9800033569336,65.9800033569336,911
2023-03-13 11:51:00-04:00,65.79000091552734,65.79000091552734,65.79000091552734,65.79000091552734,65.79000091552734,235
2023-03-13 11:54:00-04:00,65.52999877929688,65.56999969482422,65.51000213623047,65.51000213623047,65.51000213623047,856
2023-03-13 11:55:00-04:00,65.5,65.5,65.5,65.5,65.5,497
2023-03-13 11:59:00-04:00,65.80000305175781,65.83999633789062,65.80000305175781,65.83999633789062,65.83999633789062,216
2023-03-13 12:00:00-04:00,65.8499984741211,65.87999725341797,65.8499984741211,65.87999725341797,65.87999725341797,427
2023-03-13 12:01:00-04:00,65.73999786376953,65.73999786376953,65.73999786376953,65.73999786376953,65.73999786376953,534
2023-03-13 12:03:00-04:00,65.23500061035156,65.23500061035156,65.23500061035156,65.23500061035156,65.23500061035156,400
2023-03-13 12:04:00-04:00,65.23999786376953,65.23999786376953,65.23999786376953,65.23999786376953,65.23999786376953,101
2023-03-13 12:10:00-04:00,65.16000366210938,65.22000122070312,65.16000366210938,65.22000122070312,65.22000122070312,222
2023-03-13 12:11:00-04:00,65.25,65.37000274658203,65.25,65.37000274658203,65.37000274658203,243
2023-03-13 12:12:00-04:00,65.41999816894531,65.41999816894531,65.41999816894531,65.41999816894531,65.41999816894531,569
2023-03-13 12:14:00-04:00,65.72000122070312,65.77999877929688,65.55999755859375,65.55999755859375,65.55999755859375,3169
2023-03-13 12:15:00-04:00,65.62999725341797,65.83000183105469,65.62999725341797,65.83000183105469,65.83000183105469,3046
2023-03-13 12:16:00-04:00,65.7699966430664,65.7699966430664,65.7699966430664,65.7699966430664,65.7699966430664,797
2023-03-13 12:17:00-04:00,65.88999938964844,65.88999938964844,65.87000274658203,65.87000274658203,65.87000274658203,422
2023-03-13 12:18:00-04:00,65.63999938964844,65.63999938964844,65.63999938964844,65.63999938964844,65.63999938964844,116
2023-03-13 12:19:00-04:00,65.41999816894531,65.41999816894531,65.41999816894531,65.41999816894531,65.41999816894531,537
2023-03-13 12:24:00-04:00,65.19999694824219,65.19999694824219,65.19999694824219,65.19999694824219,65.19999694824219,460
2023-03-13 12:29:00-04:00,64.88999938964844,64.88999938964844,64.88999938964844,64.88999938964844,64.88999938964844,125
2023-03-13 12:33:00-04:00,64.55000305175781,64.55000305175781,64.55000305175781,64.55000305175781,64.55000305175781,108
2023-03-13 12:34:00-04:00,64.55000305175781,64.5999984741211,64.55000305175781,64.5999984741211,64.5999984741211,1045
2023-03-13 12:35:00-04:00,64.7300033569336,64.7300033569336,64.61000061035156,64.61000061035156,64.61000061035156,1117
2023-03-13 12:37:00-04:00,64.91999816894531,65.0,64.91999816894531,65.0,65.0,588
2023-03-13 12:39:00-04:00,64.5199966430664,64.5199966430664,64.25,64.25,64.25,2211
2023-03-13 12:41:00-04:00,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,216
2023-03-13 12:42:00-04:00,64.25,64.25,64.25,64.25,64.25,114
2023-03-13 12:43:00-04:00,64.33000183105469,64.33000183105469,64.33000183105469,64.33000183105469,64.33000183105469,814
2023-03-13 12:44:00-04:00,64.38999938964844,64.4000015258789,64.38999938964844,64.4000015258789,64.4000015258789,408
2023-03-13 12:47:00-04:00,64.08499908447266,64.08499908447266,64.08499908447266,64.08499908447266,64.08499908447266,595
2023-03-13 12:53:00-04:00,63.79999923706055,63.79999923706055,63.56999969482422,63.56999969482422,63.56999969482422,3020
2023-03-13 12:54:00-04:00,63.90999984741211,63.90999984741211,63.790000915527344,63.790000915527344,63.790000915527344,1841
2023-03-13 12:56:00-04:00,64.12000274658203,64.12000274658203,63.720001220703125,63.8650016784668,63.8650016784668,1402
2023-03-13 12:57:00-04:00,63.9359016418457,63.9359016418457,63.9359016418457,63.9359016418457,63.9359016418457,342
2023-03-13 13:01:00-04:00,63.900001525878906,63.900001525878906,63.84000015258789,63.84000015258789,63.84000015258789,1072
2023-03-13 13:07:00-04:00,63.79999923706055,63.84000015258789,63.470001220703125,63.470001220703125,63.470001220703125,354
2023-03-13 13:08:00-04:00,63.93000030517578,64.20999908447266,63.93000030517578,64.0199966430664,64.0199966430664,1535
2023-03-13 13:10:00-04:00,64.3499984741211,64.3499984741211,64.18000030517578,64.18000030517578,64.18000030517578,753
2023-03-13 13:11:00-04:00,64.38999938964844,64.4000015258789,64.38999938964844,64.4000015258789,64.4000015258789,1120
2023-03-13 13:13:00-04:00,64.62000274658203,64.83000183105469,64.62000274658203,64.63999938964844,64.63999938964844,1637
2023-03-13 13:14:00-04:00,64.69000244140625,64.69000244140625,64.69000244140625,64.69000244140625,64.69000244140625,836
2023-03-13 13:21:00-04:00,64.4000015258789,64.4000015258789,64.37000274658203,64.37000274658203,64.37000274658203,870
2023-03-13 13:32:00-04:00,64.0,64.0,64.0,64.0,64.0,2004
2023-03-13 13:38:00-04:00,64.58000183105469,64.58000183105469,64.58000183105469,64.58000183105469,64.58000183105469,141
2023-03-13 13:43:00-04:00,64.38999938964844,64.38999938964844,64.30999755859375,64.30999755859375,64.30999755859375,1011
2023-03-13 13:52:00-04:00,64.16999816894531,64.16999816894531,64.16999816894531,64.16999816894531,64.16999816894531,207
2023-03-13 13:55:00-04:00,64.19999694824219,64.19999694824219,64.19999694824219,64.19999694824219,64.19999694824219,105
2023-03-13 13:56:00-04:00,64.25,64.25,64.25,64.25,64.25,205
2023-03-13 13:57:00-04:00,64.19999694824219,64.41000366210938,64.18000030517578,64.41000366210938,64.41000366210938,3989
2023-03-13 13:58:00-04:00,64.43000030517578,64.51000213623047,64.41000366210938,64.41000366210938,64.41000366210938,2812
2023-03-13 13:59:00-04:00,64.37000274658203,64.37000274658203,64.37000274658203,64.37000274658203,64.37000274658203,1390
2023-03-13 14:09:00-04:00,64.19999694824219,64.19999694824219,64.19999694824219,64.19999694824219,64.19999694824219,1077
2023-03-13 14:15:00-04:00,64.27999877929688,64.27999877929688,64.27999877929688,64.27999877929688,64.27999877929688,100
2023-03-13 14:16:00-04:00,64.26000213623047,64.27999877929688,64.26000213623047,64.27999877929688,64.27999877929688,378
2023-03-13 14:17:00-04:00,64.2699966430664,64.2699966430664,64.26000213623047,64.26000213623047,64.26000213623047,929
2023-03-13 14:24:00-04:00,64.12000274658203,64.12000274658203,64.12000274658203,64.12000274658203,64.12000274658203,214
2023-03-13 14:26:00-04:00,64.26000213623047,64.36000061035156,64.25,64.3499984741211,64.3499984741211,1496
2023-03-13 14:28:00-04:00,64.40950012207031,64.40950012207031,64.40950012207031,64.40950012207031,64.40950012207031,395
2023-03-13 14:34:00-04:00,64.55000305175781,64.55000305175781,64.55000305175781,64.55000305175781,64.55000305175781,661
2023-03-13 14:36:00-04:00,64.38999938964844,64.38999938964844,64.38999938964844,64.38999938964844,64.38999938964844,281
2023-03-13 14:39:00-04:00,64.16999816894531,64.16999816894531,64.16999816894531,64.16999816894531,64.16999816894531,313
2023-03-13 14:51:00-04:00,64.06999969482422,64.06999969482422,64.06999969482422,64.06999969482422,64.06999969482422,135
2023-03-13 14:53:00-04:00,64.25,64.25,64.25,64.25,64.25,431
2023-03-13 14:57:00-04:00,64.27999877929688,64.27999877929688,64.25,64.25,64.25,1018
2023-03-13 15:03:00-04:00,64.12999725341797,64.12999725341797,64.12999725341797,64.12999725341797,64.12999725341797,498
2023-03-13 15:04:00-04:00,64.0,64.0,64.0,64.0,64.0,1379
2023-03-13 15:06:00-04:00,64.30999755859375,64.30999755859375,64.30999755859375,64.30999755859375,64.30999755859375,297
2023-03-13 15:13:00-04:00,64.00499725341797,64.00499725341797,64.00499725341797,64.00499725341797,64.00499725341797,221
2023-03-13 15:17:00-04:00,64.0,64.0,64.0,64.0,64.0,915
2023-03-13 15:18:00-04:00,64.0199966430664,64.04550170898438,64.0,64.04550170898438,64.04550170898438,837
2023-03-13 15:20:00-04:00,64.0,64.0199966430664,64.0,64.0,64.0,1570
2023-03-13 15:21:00-04:00,64.0,64.0,64.0,64.0,64.0,810
2023-03-13 15:23:00-04:00,64.0199966430664,64.0199966430664,64.0199966430664,64.0199966430664,64.0199966430664,354
2023-03-13 15:26:00-04:00,64.01000213623047,64.01000213623047,64.01000213623047,64.01000213623047,64.01000213623047,809
2023-03-13 15:30:00-04:00,64.13999938964844,64.13999938964844,64.08000183105469,64.13500213623047,64.13500213623047,1122
2023-03-13 15:31:00-04:00,64.11000061035156,64.19000244140625,64.0999984741211,64.19000244140625,64.19000244140625,2691
2023-03-13 15:32:00-04:00,64.18000030517578,64.18000030517578,64.18000030517578,64.18000030517578,64.18000030517578,727
2023-03-13 15:33:00-04:00,64.19999694824219,64.25,64.19999694824219,64.25,64.25,1668
2023-03-13 15:35:00-04:00,64.30000305175781,64.36000061035156,64.30000305175781,64.36000061035156,64.36000061035156,640
2023-03-13 15:36:00-04:00,64.36000061035156,64.36000061035156,64.33999633789062,64.33999633789062,64.33999633789062,1956
2023-03-13 15:42:00-04:00,64.55999755859375,64.55999755859375,64.55999755859375,64.55999755859375,64.55999755859375,341
2023-03-13 15:44:00-04:00,64.54000091552734,64.54000091552734,64.54000091552734,64.54000091552734,64.54000091552734,1088
2023-03-13 15:50:00-04:00,64.25,64.28500366210938,64.0999984741211,64.0999984741211,64.0999984741211,1267
2023-03-13 15:51:00-04:00,64.08999633789062,64.08999633789062,64.08999633789062,64.08999633789062,64.08999633789062,152
2023-03-13 15:54:00-04:00,64.05000305175781,64.05000305175781,64.05000305175781,64.05000305175781,64.05000305175781,469
2023-03-13 15:56:00-04:00,64.04000091552734,64.13999938964844,64.0,64.13999938964844,64.13999938964844,1346
2023-03-13 15:57:00-04:00,64.04000091552734,64.16000366210938,64.04000091552734,64.16000366210938,64.16000366210938,833
2023-03-13 15:58:00-04:00,64.05999755859375,64.08999633789062,64.0199966430664,64.08000183105469,64.08000183105469,2159
2023-03-13 15:59:00-04:00,64.1500015258789,64.22000122070312,63.9900016784668,64.15499877929688,64.15499877929688,3865
2023-03-14 09:30:00-04:00,65.56999969482422,65.56999969482422,65.56999969482422,65.56999969482422,65.56999969482422,1196
2023-03-14 09:32:00-04:00,66.7699966430664,67.08000183105469,66.7699966430664,67.08000183105469,67.08000183105469,1017
2023-03-14 09:37:00-04:00,66.61000061035156,66.62000274658203,66.61000061035156,66.62000274658203,66.62000274658203,209
2023-03-14 09:40:00-04:00,67.25,67.5999984741211,67.25,67.5999984741211,67.5999984741211,1729
2023-03-14 09:42:00-04:00,67.69999694824219,67.69999694824219,67.69999694824219,67.69999694824219,67.69999694824219,1170
2023-03-14 09:43:00-04:00,67.44999694824219,67.44999694824219,67.44999694824219,67.44999694824219,67.44999694824219,344
2023-03-14 09:47:00-04:00,67.11000061035156,67.11000061035156,67.11000061035156,67.11000061035156,67.11000061035156,421
2023-03-14 09:49:00-04:00,66.61000061035156,66.61000061035156,66.37999725341797,66.37999725341797,66.37999725341797,648
2023-03-14 09:51:00-04:00,66.38500213623047,66.38500213623047,66.38500213623047,66.38500213623047,66.38500213623047,184
2023-03-14 09:55:00-04:00,65.77999877929688,65.77999877929688,65.77999877929688,65.77999877929688,65.77999877929688,137
2023-03-14 09:56:00-04:00,65.5999984741211,65.5999984741211,65.5,65.5,65.5,278
2023-03-14 09:57:00-04:00,66.1500015258789,66.1500015258789,66.1500015258789,66.1500015258789,66.1500015258789,121
2023-03-14 09:58:00-04:00,66.08999633789062,66.4800033569336,66.08999633789062,66.4800033569336,66.4800033569336,992
2023-03-14 09:59:00-04:00,66.4000015258789,66.4000015258789,66.33000183105469,66.33000183105469,66.33000183105469,223
2023-03-14 10:00:00-04:00,66.11000061035156,66.11000061035156,66.11000061035156,66.11000061035156,66.11000061035156,847
2023-03-14 10:01:00-04:00,66.25,66.25,66.05000305175781,66.05000305175781,66.05000305175781,263
2023-03-14 10:02:00-04:00,66.19999694824219,66.19999694824219,66.19999694824219,66.19999694824219,66.19999694824219,324
2023-03-14 10:04:00-04:00,66.21499633789062,66.41000366210938,66.21499633789062,66.41000366210938,66.41000366210938,785
2023-03-14 10:05:00-04:00,66.30000305175781,66.5999984741211,66.30000305175781,66.5999984741211,66.5999984741211,803
2023-03-14 10:10:00-04:00,66.13999938964844,66.19000244140625,65.9800033569336,65.9800033569336,65.9800033569336,494
2023-03-14 10:11:00-04:00,66.0,66.19000244140625,66.0,66.19000244140625,66.19000244140625,400
2023-03-14 10:13:00-04:00,65.95999908447266,65.95999908447266,65.9000015258789,65.9000015258789,65.9000015258789,361
2023-03-14 10:21:00-04:00,65.87999725341797,65.87999725341797,65.87999725341797,65.87999725341797,65.87999725341797,120
2023-03-14 10:22:00-04:00,66.01000213623047,66.01000213623047,66.01000213623047,66.01000213623047,66.01000213623047,104
2023-03-14 10:23:00-04:00,65.93000030517578,65.93000030517578,65.9000015258789,65.9000015258789,65.9000015258789,229
2023-03-14 10:25:00-04:00,66.0999984741211,66.1500015258789,66.07499694824219,66.1500015258789,66.1500015258789,526
2023-03-14 10:32:00-04:00,66.27999877929688,66.55000305175781,66.27999877929688,66.55000305175781,66.55000305175781,636
2023-03-14 10:33:00-04:00,66.25,66.43939971923828,66.25,66.43939971923828,66.43939971923828,1009
2023-03-14 10:34:00-04:00,66.3499984741211,66.56999969482422,66.33000183105469,66.56999969482422,66.56999969482422,3957
2023-03-14 10:35:00-04:00,66.44999694824219,66.4800033569336,66.44999694824219,66.4800033569336,66.4800033569336,630
2023-03-14 10:36:00-04:00,66.56999969482422,66.56999969482422,66.34010314941406,66.4000015258789,66.4000015258789,2266
2023-03-14 10:37:00-04:00,66.13999938964844,66.13999938964844,66.13999938964844,66.13999938964844,66.13999938964844,373
2023-03-14 10:38:00-04:00,66.19000244140625,66.19000244140625,66.13999938964844,66.13999938964844,66.13999938964844,2843
2023-03-14 10:40:00-04:00,65.91999816894531,65.91999816894531,65.91999816894531,65.91999816894531,65.91999816894531,282
2023-03-14 10:41:00-04:00,65.9800033569336,65.9800033569336,65.9800033569336,65.9800033569336,65.9800033569336,529
2023-03-14 10:55:00-04:00,65.68000030517578,65.68000030517578,65.68000030517578,65.68000030517578,65.68000030517578,104
2023-03-14 10:56:00-04:00,65.68000030517578,65.68000030517578,65.68000030517578,65.68000030517578,65.68000030517578,100
2023-03-14 10:57:00-04:00,65.69000244140625,65.69000244140625,65.69000244140625,65.69000244140625,65.69000244140625,139
2023-03-14 10:58:00-04:00,65.20999908447266,65.20999908447266,65.19999694824219,65.19999694824219,65.19999694824219,456
2023-03-14 10:59:00-04:00,65.19000244140625,65.19000244140625,65.19000244140625,65.19000244140625,65.19000244140625,293
2023-03-14 11:00:00-04:00,65.25,65.25,65.25,65.25,65.25,592
2023-03-14 11:06:00-04:00,65.21499633789062,65.21499633789062,65.21499633789062,65.21499633789062,65.21499633789062,102
2023-03-14 11:09:00-04:00,65.20500183105469,65.20500183105469,65.20500183105469,65.20500183105469,65.20500183105469,4126
2023-03-14 11:11:00-04:00,65.43000030517578,65.4800033569336,65.25,65.3550033569336,65.3550033569336,1995
2023-03-14 11:12:00-04:00,64.94000244140625,65.66000366210938,64.94000244140625,65.66000366210938,65.66000366210938,3644
